sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,is_recid,African-American,Asian,Caucasian,Hispanic,Native American,Other,probability
1,38,0,0,0,1,0,0,0,1,0,0,0,0.0
0,29,0,0,2,0,0,1,0,0,0,0,0,0.34910714285714284
1,21,0,0,0,1,0,0,0,0,0,0,1,0.23900000000000002
0,39,0,0,3,0,0,0,0,1,0,0,0,0.61
0,35,0,0,0,0,0,0,0,0,0,0,1,0.8683333333333333
0,24,0,0,7,0,1,1,0,0,0,0,0,0.995
0,49,0,0,4,0,0,0,0,1,0,0,0,0.48100000000000004
1,26,0,0,1,0,0,0,0,1,0,0,0,0.36964285714285716
0,31,0,0,0,1,1,0,0,0,1,0,0,0.01
0,40,0,0,3,1,0,0,0,1,0,0,0,0.11
0,45,0,0,3,0,0,0,0,1,0,0,0,0.2373333333333333
0,28,0,0,0,0,0,1,0,0,0,0,0,0.472063492063492
0,28,0,0,5,0,1,1,0,0,0,0,0,0.6743253968253967
0,25,0,0,0,1,1,1,0,0,0,0,0,0.2711494061494061
1,30,0,0,9,0,1,1,0,0,0,0,0,0.955
0,41,0,0,7,1,1,1,0,0,0,0,0,0.26216666666666666
0,45,0,0,6,0,0,1,0,0,0,0,0,0.5517619047619048
1,55,0,0,0,0,0,0,0,1,0,0,0,0.0
0,45,0,0,0,0,0,0,0,0,0,0,1,0.02
1,28,0,0,0,1,0,0,0,1,0,0,0,0.0
0,28,0,0,11,0,1,1,0,0,0,0,0,0.99
1,55,0,0,2,0,0,1,0,0,0,0,0,0.17
0,21,0,0,1,1,1,1,0,0,0,0,0,0.30454212454212454
0,59,0,0,9,0,1,1,0,0,0,0,0,0.32
1,27,1,0,1,0,0,1,0,0,0,0,0,0.57
0,61,0,0,1,0,0,0,0,1,0,0,0,0.655
0,44,0,0,0,0,1,0,0,1,0,0,0,0.06833333333333334
0,83,0,0,0,1,0,0,0,0,1,0,0,0.1
0,30,0,0,8,0,1,1,0,0,0,0,0,0.9216666666666667
0,26,0,0,0,0,0,1,0,0,0,0,0,0.5107337662337662
0,23,0,2,3,0,1,0,0,1,0,0,0,0.76
1,26,0,0,0,1,0,1,0,0,0,0,0,0.046
0,54,0,0,2,1,1,0,0,0,0,0,1,0.2383333333333333
0,41,0,0,1,0,0,1,0,0,0,0,0,0.03133333333333333
0,45,0,0,3,0,1,0,0,1,0,0,0,0.2373333333333333
0,22,0,0,0,0,0,1,0,0,0,0,0,0.5893349689804467
0,29,0,0,2,1,1,0,0,1,0,0,0,0.6876666666666666
0,37,0,0,1,0,0,0,0,0,1,0,0,0.0675
0,25,0,0,0,0,0,0,0,1,0,0,0,0.2671031746031745
1,34,0,0,0,1,0,0,0,1,0,0,0,0.05
1,66,0,0,11,0,1,1,0,0,0,0,0,0.3
0,43,0,0,1,0,0,0,0,1,0,0,0,0.176
0,24,0,0,2,1,1,1,0,0,0,0,0,0.9966666666666667
0,27,0,0,5,1,0,0,0,1,0,0,0,0.6966666666666668
1,45,0,0,15,0,1,0,0,0,0,1,0,0.85
0,26,0,0,0,1,0,0,0,1,0,0,0,0.34323987123987115
1,26,0,0,2,0,1,0,0,1,0,0,0,0.7040000000000001
0,54,0,0,28,0,1,1,0,0,0,0,0,0.85
1,46,0,0,7,1,0,1,0,0,0,0,0,0.27
1,22,0,0,0,0,0,1,0,0,0,0,0,0.4638095238095239
0,23,1,0,5,1,1,0,0,1,0,0,0,0.96
0,24,0,0,3,0,1,0,0,1,0,0,0,0.33333333333333326
0,24,0,0,1,0,1,1,0,0,0,0,0,0.7471883394383392
0,48,0,0,1,0,1,0,0,0,1,0,0,0.075
0,23,2,0,3,0,0,1,0,0,0,0,0,0.4591666666666667
0,40,0,0,0,1,1,0,0,1,0,0,0,0.0
0,24,0,2,3,0,1,0,0,1,0,0,0,0.4
0,37,0,0,3,1,0,1,0,0,0,0,0,0.44961904761904753
0,21,1,0,1,0,1,1,0,0,0,0,0,0.9803977272727272
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,22,0,0,1,1,1,1,0,0,0,0,0,0.8645000000000002
0,56,0,0,0,1,0,0,0,1,0,0,0,0.04566666666666666
1,40,0,0,0,1,0,0,0,1,0,0,0,0.0
0,50,1,0,5,0,0,1,0,0,0,0,0,0.39
1,42,0,0,3,0,0,0,0,1,0,0,0,0.34916666666666674
1,22,0,0,0,1,1,1,0,0,0,0,0,0.10794444444444445
1,21,0,0,0,0,1,1,0,0,0,0,0,0.96
0,33,0,0,0,1,0,0,0,0,1,0,0,0.0
0,56,0,0,0,1,0,0,0,1,0,0,0,0.04566666666666666
0,31,0,0,0,1,1,1,0,0,0,0,0,0.07169047619047618
0,33,0,0,1,1,1,1,0,0,0,0,0,0.29916666666666664
1,22,0,0,0,0,0,1,0,0,0,0,0,0.4638095238095239
0,24,0,0,0,1,1,0,0,1,0,0,0,0.01583333333333333
0,24,0,0,0,1,0,1,0,0,0,0,0,0.4955171217671217
0,46,0,0,11,0,1,0,0,1,0,0,0,0.8243333333333334
0,22,0,0,3,1,1,1,0,0,0,0,0,0.8767301587301587
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,30,0,0,1,0,1,1,0,0,0,0,0,0.13941224053724052
0,46,0,0,1,1,1,0,0,1,0,0,0,0.15166666666666667
0,39,0,0,21,0,0,0,0,1,0,0,0,0.4825
0,40,0,0,2,1,1,1,0,0,0,0,0,0.14766666666666667
0,42,0,0,0,0,0,0,0,1,0,0,0,0.010666666666666666
0,28,0,0,5,0,1,0,0,1,0,0,0,0.31
0,25,0,0,1,1,1,0,0,0,0,0,1,0.6346428571428572
0,25,0,0,1,0,0,1,0,0,0,0,0,0.4180902985902986
1,35,2,0,9,0,0,1,0,0,0,0,0,0.64
1,53,0,0,3,0,0,1,0,0,0,0,0,0.07
0,30,0,0,5,1,1,1,0,0,0,0,0,0.4631666666666667
1,30,0,0,0,1,0,1,0,0,0,0,0,0.4457142857142858
0,28,0,0,2,1,1,0,0,0,1,0,0,0.8
0,27,0,0,0,0,0,0,0,1,0,0,0,0.4351381673881674
0,26,0,1,5,0,0,1,0,0,0,0,0,0.6796666666666669
0,36,3,0,16,0,1,1,0,0,0,0,0,0.81
0,67,0,0,0,0,0,0,0,0,1,0,0,0.05
1,42,0,0,1,0,0,1,0,0,0,0,0,0.165
0,31,0,0,0,0,0,1,0,0,0,0,0,0.378095238095238
0,38,0,0,0,0,0,0,0,1,0,0,0,0.07090476190476191
0,21,0,0,0,1,0,1,0,0,0,0,0,0.6257888222888222
0,61,0,0,25,0,0,1,0,0,0,0,0,0.88
1,26,0,0,1,1,0,1,0,0,0,0,0,0.09504761904761905
0,29,0,0,1,1,0,0,0,0,1,0,0,0.6288095238095238
0,50,0,0,9,1,1,0,0,1,0,0,0,0.49333333333333335
0,28,0,0,0,0,0,0,0,1,0,0,0,0.6311507936507936
1,49,0,0,0,0,0,0,0,1,0,0,0,0.02
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
1,33,0,0,2,0,0,0,0,1,0,0,0,0.295
0,19,3,0,2,0,1,1,0,0,0,0,0,0.985
0,24,0,0,1,0,0,0,0,1,0,0,0,0.015
0,35,0,0,4,1,0,0,0,1,0,0,0,0.26916666666666667
0,45,0,0,0,1,0,0,0,0,0,0,1,0.02
0,28,0,0,0,0,1,0,0,1,0,0,0,0.6311507936507936
0,27,0,0,4,0,1,1,0,0,0,0,0,1.0
0,46,0,0,0,0,0,0,0,1,0,0,0,0.3951666666666667
0,27,0,0,5,0,0,0,0,1,0,0,0,0.24
0,60,0,0,0,1,1,0,0,1,0,0,0,0.31258333333333327
1,24,0,0,2,0,0,1,0,0,0,0,0,0.8895000000000001
1,28,0,0,2,0,0,0,0,1,0,0,0,1.0
0,45,0,0,11,0,0,1,0,0,0,0,0,0.91
0,40,0,0,1,0,0,1,0,0,0,0,0,0.1635
1,31,0,0,9,0,1,1,0,0,0,0,0,0.435
1,50,0,0,30,1,1,0,0,1,0,0,0,0.82
0,40,0,0,1,0,0,0,0,0,0,0,1,0.565
1,52,0,0,0,1,0,0,0,1,0,0,0,0.03166666666666666
0,25,0,0,1,0,0,1,0,0,0,0,0,0.4180902985902986
0,38,0,0,2,1,1,1,0,0,0,0,0,0.13766666666666666
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
1,42,3,0,17,0,1,1,0,0,0,0,0,0.85
1,28,0,0,0,0,0,0,0,1,0,0,0,0.5093275613275613
0,32,0,0,11,0,1,1,0,0,0,0,0,0.93
0,47,0,0,3,1,0,0,0,1,0,0,0,0.9
0,26,0,0,2,0,0,1,0,0,0,0,0,0.8063647186147185
0,37,0,0,12,0,0,1,0,0,0,0,0,0.51
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
0,27,0,0,1,0,1,0,0,0,1,0,0,0.027999999999999997
1,41,0,0,5,1,0,1,0,0,0,0,0,0.396
0,29,0,0,12,1,1,0,0,1,0,0,0,0.57
1,26,0,0,5,0,1,1,0,0,0,0,0,0.9144761904761906
0,31,0,0,6,0,0,0,0,0,0,0,1,0.89
1,43,0,0,0,1,0,0,0,1,0,0,0,0.0
0,26,0,0,10,1,1,1,0,0,0,0,0,0.99
0,19,0,0,1,1,1,1,0,0,0,0,0,0.91
0,23,0,2,7,0,1,0,0,0,0,0,1,0.65
0,30,0,0,6,0,1,0,0,0,1,0,0,0.7958333333333333
0,60,0,0,0,0,0,1,0,0,0,0,0,0.71
0,23,0,0,0,0,0,1,0,0,0,0,0,0.12083261183261178
0,32,0,0,0,1,1,0,0,0,1,0,0,0.0
0,24,0,0,1,0,1,1,0,0,0,0,0,0.7471883394383392
0,74,0,0,2,0,0,0,0,1,0,0,0,0.02
0,28,0,0,18,0,1,1,0,0,0,0,0,0.98
1,27,0,0,2,1,1,1,0,0,0,0,0,0.05
0,36,0,0,14,0,1,0,0,1,0,0,0,0.34154761904761904
0,25,0,0,2,0,0,0,0,1,0,0,0,0.4361547619047618
0,22,0,0,0,0,1,0,0,0,1,0,0,0.7721501670843778
0,53,0,0,1,1,0,1,0,0,0,0,0,0.7616666666666666
0,30,0,1,18,0,1,1,0,0,0,0,0,0.76
0,25,0,0,0,1,0,0,0,1,0,0,0,0.05878571428571429
0,48,0,0,1,1,1,0,0,1,0,0,0,0.11
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,24,0,0,0,1,0,0,0,0,1,0,0,0.02333333333333333
0,20,1,0,1,0,1,1,0,0,0,0,0,1.0
0,29,0,1,17,0,1,1,0,0,0,0,0,0.49
0,52,0,0,1,0,0,0,0,1,0,0,0,0.09366666666666668
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,37,0,0,3,0,0,0,0,1,0,0,0,0.08333333333333334
0,46,0,0,3,1,1,1,0,0,0,0,0,0.221
0,35,0,4,12,0,0,1,0,0,0,0,0,0.69
0,21,1,0,1,0,1,0,0,1,0,0,0,0.9667857142857144
1,25,0,0,0,0,0,0,0,1,0,0,0,0.6383333333333333
1,28,0,0,2,1,0,0,0,0,1,0,0,0.62
0,20,0,0,1,0,1,0,0,1,0,0,0,0.8627063492063491
1,26,0,0,2,1,1,1,0,0,0,0,0,0.12333333333333332
0,55,0,0,0,1,0,0,0,1,0,0,0,0.01
0,55,0,0,17,0,1,1,0,0,0,0,0,0.73
0,50,0,0,1,0,1,0,0,1,0,0,0,0.002
0,46,0,0,3,0,0,1,0,0,0,0,0,0.7408333333333335
1,53,0,0,1,1,0,0,0,1,0,0,0,0.04083333333333333
0,45,0,0,1,0,0,0,0,0,1,0,0,0.02
0,36,0,0,0,1,1,1,0,0,0,0,0,0.4945000000000001
0,25,0,0,1,1,1,0,0,1,0,0,0,0.8799444444444444
0,23,0,0,2,1,1,1,0,0,0,0,0,0.7001547619047618
0,29,0,0,2,0,0,0,0,1,0,0,0,0.02
0,60,0,0,0,1,0,0,0,1,0,0,0,0.31258333333333327
0,36,0,0,1,0,0,0,1,0,0,0,0,0.14
1,38,0,0,7,0,1,1,0,0,0,0,0,0.76
0,22,0,0,0,0,0,1,0,0,0,0,0,0.5893349689804467
0,37,0,0,9,0,1,1,0,0,0,0,0,0.44383333333333325
0,34,0,0,1,1,0,1,0,0,0,0,0,0.4597142857142857
0,22,0,0,2,0,1,1,0,0,0,0,0,0.9744563492063492
0,24,0,0,1,0,1,0,0,0,0,0,1,0.6972499999999999
1,25,0,0,2,0,1,0,0,1,0,0,0,0.04
1,57,0,0,3,0,0,0,0,1,0,0,0,0.08
0,53,0,0,4,1,1,0,0,0,0,0,1,0.45
0,25,0,0,2,0,0,0,0,1,0,0,0,0.4361547619047618
1,27,0,0,3,0,1,1,0,0,0,0,0,0.5769761904761905
0,29,0,0,1,0,0,0,0,0,0,1,0,0.48333333333333334
0,44,1,0,7,0,1,1,0,0,0,0,0,0.757
1,33,0,0,0,1,0,0,0,1,0,0,0,0.03
1,26,0,0,7,0,1,0,0,1,0,0,0,0.6100714285714287
1,41,0,0,4,0,1,1,0,0,0,0,0,0.29
0,37,0,0,0,1,0,0,0,1,0,0,0,0.047
0,35,0,0,8,0,1,0,0,1,0,0,0,0.27083333333333337
0,26,0,0,2,1,0,1,0,0,0,0,0,0.08
0,26,0,0,1,1,1,1,0,0,0,0,0,0.43422619047619043
0,27,0,0,4,0,0,1,0,0,0,0,0,1.0
0,37,0,0,3,0,0,0,0,1,0,0,0,0.08333333333333334
0,33,0,0,4,1,1,1,0,0,0,0,0,0.175
0,47,0,0,3,0,0,0,0,1,0,0,0,0.26233333333333336
0,30,0,0,1,1,0,1,0,0,0,0,0,0.3467261904761906
0,26,0,0,5,0,1,1,0,0,0,0,0,0.49374458874458865
0,24,0,0,3,0,1,1,0,0,0,0,0,0.9890000000000001
0,77,0,0,3,0,0,0,0,1,0,0,0,0.05
0,31,0,0,0,0,0,0,0,0,1,0,0,0.0375
0,53,0,0,2,0,0,0,0,1,0,0,0,0.8107142857142857
0,21,0,0,1,1,1,0,0,1,0,0,0,0.7091915796621678
0,35,0,0,4,0,1,0,0,1,0,0,0,0.6285000000000001
0,31,0,0,8,0,1,0,0,0,1,0,0,0.8975
0,42,0,0,8,0,0,0,0,1,0,0,0,0.36733333333333335
1,25,0,0,2,1,0,1,0,0,0,0,0,0.4658333333333334
0,25,0,0,0,1,0,0,0,1,0,0,0,0.05878571428571429
0,34,0,0,8,1,1,1,0,0,0,0,0,0.6386190476190476
0,46,0,0,2,0,0,0,0,0,0,0,1,0.03666666666666667
0,31,0,0,1,1,0,1,0,0,0,0,0,0.13788888888888887
1,31,0,0,0,1,0,0,0,1,0,0,0,0.08
0,27,0,0,7,0,1,1,0,0,0,0,0,0.5161190476190476
0,50,0,0,8,0,0,0,0,1,0,0,0,0.9325
0,39,0,0,19,1,1,1,0,0,0,0,0,0.8
1,50,0,0,3,0,1,0,0,1,0,0,0,0.295
1,47,0,0,0,1,1,0,0,1,0,0,0,0.1895
0,31,0,0,5,0,0,1,0,0,0,0,0,1.0
0,26,0,0,3,0,1,0,0,1,0,0,0,0.22216666666666665
0,48,0,0,4,0,0,1,0,0,0,0,0,0.01
0,22,0,0,0,1,1,1,0,0,0,0,0,0.22524437988911664
0,45,0,0,0,0,0,0,0,1,0,0,0,0.04
1,26,0,0,4,0,1,1,0,0,0,0,0,0.9771428571428572
0,38,0,0,1,1,0,0,0,0,1,0,0,0.24699999999999997
1,31,0,0,3,0,0,1,0,0,0,0,0,0.2713333333333333
1,29,0,0,1,1,0,1,0,0,0,0,0,0.11066666666666666
0,37,0,0,5,1,0,0,0,1,0,0,0,0.26135714285714284
0,51,0,0,21,0,1,1,0,0,0,0,0,0.46
0,42,0,0,1,0,1,1,0,0,0,0,0,0.0
0,45,0,0,3,0,0,1,0,0,0,0,0,0.6469047619047618
0,26,0,0,2,0,1,1,0,0,0,0,0,0.8063647186147185
0,31,0,0,0,0,1,0,0,1,0,0,0,0.23461507936507928
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
1,57,0,0,4,0,0,0,0,1,0,0,0,0.11
0,35,0,0,1,1,1,1,0,0,0,0,0,0.013333333333333332
0,56,0,0,1,1,0,0,0,1,0,0,0,0.051666666666666666
0,29,0,0,1,0,1,0,0,1,0,0,0,0.005
0,30,0,0,11,1,1,1,0,0,0,0,0,1.0
0,43,0,0,2,0,0,1,0,0,0,0,0,0.051666666666666666
0,19,0,1,1,0,1,1,0,0,0,0,0,0.9915
1,39,0,0,1,0,0,1,0,0,0,0,0,0.0775
1,36,0,0,3,0,1,0,0,1,0,0,0,0.4633333333333334
0,33,0,0,3,0,0,1,0,0,0,0,0,0.8373333333333332
1,32,0,0,0,0,0,0,0,0,1,0,0,0.0
0,37,0,0,23,0,1,1,0,0,0,0,0,0.94
0,20,0,0,1,1,1,0,0,1,0,0,0,0.8190357142857144
0,25,0,0,0,1,1,0,0,1,0,0,0,0.05878571428571429
0,36,0,0,0,0,0,1,0,0,0,0,0,0.05952380952380953
0,57,0,0,1,1,0,0,0,0,1,0,0,0.09
0,22,0,0,0,0,0,1,0,0,0,0,0,0.5893349689804467
0,27,0,0,1,1,0,0,0,1,0,0,0,0.062095238095238085
0,27,0,0,4,1,0,1,0,0,0,0,0,0.9413571428571429
0,46,0,0,0,0,1,0,0,1,0,0,0,0.3951666666666667
0,31,0,0,2,0,0,1,0,0,0,0,0,0.4999920634920635
0,46,0,0,1,0,0,0,0,1,0,0,0,0.5016666666666666
0,26,0,0,1,1,0,0,0,0,1,0,0,0.8733333333333333
0,25,0,0,0,1,1,1,0,0,0,0,0,0.2711494061494061
0,22,0,0,1,0,0,0,0,1,0,0,0,0.5126517926517927
0,37,0,0,1,0,1,1,0,0,0,0,0,0.37
0,39,0,0,0,0,0,0,0,1,0,0,0,0.387313492063492
0,40,0,0,0,0,0,0,0,1,0,0,0,0.34074206349206343
0,30,0,0,5,0,1,0,0,1,0,0,0,0.62
0,44,0,0,7,0,0,1,0,0,0,0,0,0.8436666666666668
0,40,0,0,4,0,0,0,0,1,0,0,0,0.335
0,61,0,0,0,1,0,0,0,1,0,0,0,0.0
0,29,0,0,0,1,0,1,0,0,0,0,0,0.33324972249972235
0,33,0,0,1,1,0,0,0,0,1,0,0,0.049833333333333334
0,39,0,0,0,1,0,0,0,1,0,0,0,0.02
1,28,0,0,1,0,0,1,0,0,0,0,0,0.06333333333333332
0,33,0,0,1,0,1,1,0,0,0,0,0,0.086
0,25,0,1,10,0,1,1,0,0,0,0,0,0.89
0,34,0,0,2,1,0,0,0,0,0,0,1,0.7623333333333333
1,45,0,0,1,0,1,0,0,1,0,0,0,0.43699999999999994
1,39,0,0,0,0,1,1,0,0,0,0,0,0.7416666666666666
0,28,0,0,4,0,1,0,0,1,0,0,0,0.30166666666666664
1,24,0,0,3,1,1,1,0,0,0,0,0,0.64
0,57,0,0,19,0,0,1,0,0,0,0,0,0.25
0,51,0,0,2,0,1,0,0,1,0,0,0,0.6706666666666666
0,27,0,0,0,0,0,0,0,1,0,0,0,0.4351381673881674
1,22,0,0,0,0,0,1,0,0,0,0,0,0.4638095238095239
0,37,0,0,1,1,0,0,0,1,0,0,0,0.5150000000000001
0,32,0,0,3,0,0,0,0,0,1,0,0,0.19733333333333333
0,58,0,0,0,1,0,0,0,1,0,0,0,0.042166666666666665
0,30,0,0,0,0,0,0,0,1,0,0,0,0.2116612554112554
0,51,0,0,0,1,0,0,0,1,0,0,0,0.01
0,28,0,0,1,1,0,1,0,0,0,0,0,0.40950000000000003
0,51,0,0,1,1,0,0,0,1,0,0,0,0.925
0,35,0,0,1,1,1,1,0,0,0,0,0,0.013333333333333332
0,26,0,0,0,0,0,0,0,0,0,0,1,0.855
0,30,0,0,0,0,0,0,0,0,0,0,1,0.02
0,23,0,0,1,0,0,1,0,0,0,0,0,0.48953122531063736
0,21,0,0,0,1,1,0,0,0,1,0,0,0.9303333333333333
0,29,0,0,4,0,1,1,0,0,0,0,0,1.0
0,20,0,0,0,1,1,1,0,0,0,0,0,0.9785158730158731
0,22,0,0,1,1,1,1,0,0,0,0,0,0.8645000000000002
0,31,0,0,2,0,0,0,0,1,0,0,0,0.462
0,42,0,0,6,1,0,0,0,0,0,0,1,0.317
0,37,0,0,3,0,1,1,0,0,0,0,0,0.31683333333333324
0,33,0,0,2,0,1,1,0,0,0,0,0,0.0935
0,37,0,0,0,1,1,1,0,0,0,0,0,0.059000000000000004
1,22,0,0,0,1,0,0,0,1,0,0,0,0.03535714285714286
0,21,0,0,1,0,0,0,0,1,0,0,0,0.21570634920634912
1,22,0,0,1,0,0,0,0,1,0,0,0,0.16416666666666666
0,22,0,0,0,0,1,1,0,0,0,0,0,0.5893349689804467
0,35,0,0,18,0,1,1,0,0,0,0,0,0.74
1,21,1,0,1,0,1,1,0,0,0,0,0,0.42
0,59,0,0,15,1,1,1,0,0,0,0,0,0.83
0,24,0,0,2,0,0,0,0,1,0,0,0,0.6268214285714285
1,34,0,0,10,0,1,0,0,1,0,0,0,0.6825
0,26,0,0,5,0,1,1,0,0,0,0,0,0.49374458874458865
0,22,0,0,0,0,1,0,0,1,0,0,0,0.31194123850006206
0,25,0,0,0,1,0,0,0,0,1,0,0,0.18375
0,24,0,0,3,1,1,0,0,0,0,0,1,0.7291666666666665
0,22,0,0,1,1,1,0,0,0,1,0,0,0.51
0,26,0,0,1,0,1,0,0,1,0,0,0,0.645
0,32,0,0,0,0,1,1,0,0,0,0,0,0.2515515873015872
1,42,0,0,0,1,0,0,0,1,0,0,0,0.0
0,23,0,0,3,0,1,1,0,0,0,0,0,0.7087380952380952
0,31,0,0,2,0,0,1,0,0,0,0,0,0.4999920634920635
0,26,0,0,3,0,1,1,0,0,0,0,0,0.9556666666666664
0,34,1,0,9,0,1,0,0,1,0,0,0,0.735
0,23,0,0,6,0,1,0,0,0,0,0,1,0.54
1,22,0,0,0,0,0,1,0,0,0,0,0,0.4638095238095239
1,46,0,0,2,0,0,0,0,0,1,0,0,0.19
1,54,0,0,0,0,1,0,0,1,0,0,0,0.02
0,58,0,0,1,0,0,0,0,1,0,0,0,0.7641666666666665
0,62,0,0,0,0,0,0,0,1,0,0,0,0.01
1,52,0,0,1,0,0,0,0,1,0,0,0,0.055
0,31,0,0,1,1,0,0,0,0,1,0,0,0.26566666666666666
0,34,0,0,2,1,1,1,0,0,0,0,0,0.14254761904761903
0,39,0,0,2,1,0,1,0,0,0,0,0,0.16766666666666666
0,35,0,0,2,1,1,0,0,1,0,0,0,0.6966666666666665
0,25,0,0,4,0,1,0,0,1,0,0,0,0.5306666666666667
0,30,0,0,6,0,1,0,0,0,0,0,1,0.87
0,37,0,0,3,0,1,0,0,0,1,0,0,0.31249999999999994
0,40,0,0,0,0,0,0,0,1,0,0,0,0.34074206349206343
1,33,0,0,6,1,1,1,0,0,0,0,0,0.74
0,52,0,0,2,0,0,1,0,0,0,0,0,0.5966666666666667
0,22,0,0,0,0,1,0,0,0,1,0,0,0.7721501670843778
0,45,0,0,1,1,0,1,0,0,0,0,0,0.18583333333333332
0,35,0,0,0,0,0,1,0,0,0,0,0,0.2458968253968254
0,32,0,0,2,1,1,0,0,0,1,0,0,0.685
0,32,0,0,6,0,1,1,0,0,0,0,0,0.99
0,44,0,0,0,1,1,0,0,0,1,0,0,0.01
0,24,0,0,1,0,0,0,0,0,1,0,0,0.14366666666666666
0,31,1,1,12,1,1,1,0,0,0,0,0,0.95
0,36,0,0,16,0,1,1,0,0,0,0,0,0.87
0,26,0,0,7,0,1,0,0,0,1,0,0,0.6034285714285715
0,42,0,0,4,1,0,1,0,0,0,0,0,0.8443333333333334
1,29,0,0,1,0,0,1,0,0,0,0,0,0.4496666666666666
0,34,0,0,0,1,0,0,0,0,1,0,0,0.06
0,30,0,0,1,0,0,1,0,0,0,0,0,0.13941224053724052
0,26,0,1,5,1,0,1,0,0,0,0,0,0.5306111111111111
0,32,0,0,9,0,1,1,0,0,0,0,0,0.4
0,24,0,0,3,1,1,0,0,1,0,0,0,0.8123333333333332
0,28,0,0,2,0,0,0,0,0,0,1,0,0.46726190476190477
0,43,0,0,8,1,0,1,0,0,0,0,0,0.4629523809523809
0,25,0,0,3,0,1,0,0,0,1,0,0,0.645
0,33,0,0,0,0,0,0,0,1,0,0,0,0.5915551948051948
0,35,0,0,0,0,0,0,0,1,0,0,0,0.8282619047619048
1,56,0,0,3,0,0,0,0,1,0,0,0,0.07
0,44,0,0,7,0,1,1,0,0,0,0,0,0.8436666666666668
0,46,0,0,0,1,0,0,1,0,0,0,0,0.06333333333333332
1,28,0,0,6,1,1,0,0,1,0,0,0,0.7670238095238097
1,29,0,0,0,0,0,1,0,0,0,0,0,0.6437777777777777
0,33,2,0,8,0,1,1,0,0,0,0,0,0.72
0,32,0,0,0,0,0,0,0,1,0,0,0,0.43938888888888883
0,33,0,0,2,1,0,0,0,1,0,0,0,0.8858333333333333
0,21,0,0,1,0,0,0,0,1,0,0,0,0.21570634920634912
0,36,0,0,9,1,1,0,0,1,0,0,0,0.475
0,33,0,0,4,1,0,0,0,1,0,0,0,0.45416666666666666
0,58,0,0,1,0,0,0,0,0,1,0,0,0.18
0,43,0,0,4,1,0,0,0,1,0,0,0,0.7281666666666666
0,42,0,0,0,1,0,1,0,0,0,0,0,0.15157142857142858
0,24,0,0,0,0,0,0,0,1,0,0,0,0.0
0,25,0,0,9,0,1,0,0,1,0,0,0,0.68
0,55,0,0,1,0,0,0,0,1,0,0,0,0.2303333333333334
0,29,0,0,0,1,0,0,0,1,0,0,0,0.2969523809523809
0,24,0,0,0,0,0,0,0,1,0,0,0,0.0
0,34,0,0,1,1,0,1,0,0,0,0,0,0.4597142857142857
1,48,0,0,0,0,0,0,0,0,0,0,1,0.04
0,24,0,0,2,0,0,1,0,0,0,0,0,0.9246190476190478
0,23,0,0,0,0,1,1,0,0,0,0,0,0.12083261183261178
0,56,0,0,4,0,0,0,0,0,1,0,0,0.25
0,32,0,1,5,0,0,1,0,0,0,0,0,0.88
0,23,0,0,0,0,0,1,0,0,0,0,0,0.12083261183261178
0,49,0,0,1,1,0,0,0,1,0,0,0,0.25
1,23,0,0,0,1,0,1,0,0,0,0,0,0.04
0,27,0,0,0,1,0,1,0,0,0,0,0,0.31088672438672427
1,41,0,0,12,0,1,0,0,1,0,0,0,0.43
0,47,0,0,1,0,0,1,0,0,0,0,0,0.61
0,37,3,0,12,1,0,1,0,0,0,0,0,0.595
1,32,0,0,4,0,1,1,0,0,0,0,0,0.2311190476190476
0,47,0,0,2,1,0,0,0,1,0,0,0,0.18
0,33,0,2,2,1,0,0,0,1,0,0,0,0.64
1,27,0,0,0,1,0,1,0,0,0,0,0,0.8433333333333333
1,27,0,0,0,1,0,0,0,0,1,0,0,0.79
0,33,0,0,0,1,0,0,0,1,0,0,0,0.6261904761904762
0,39,0,0,0,0,1,1,0,0,0,0,0,0.16399999999999998
1,39,0,0,1,0,0,1,0,0,0,0,0,0.0775
0,42,0,0,1,0,0,0,0,1,0,0,0,0.44759523809523816
0,47,0,0,0,1,0,0,0,0,1,0,0,0.4483333333333333
0,42,0,0,0,1,1,1,0,0,0,0,0,0.15157142857142858
0,32,0,0,8,1,1,0,0,1,0,0,0,0.5133333333333333
0,20,0,0,1,0,1,0,0,0,1,0,0,0.3850277777777778
1,42,0,0,0,1,0,0,0,1,0,0,0,0.0
0,48,0,0,1,1,0,0,0,0,1,0,0,0.5741666666666666
0,25,0,3,15,0,1,1,0,0,0,0,0,0.95
1,20,0,0,1,0,0,0,0,1,0,0,0,0.7625
0,29,0,0,4,0,1,1,0,0,0,0,0,1.0
0,33,0,0,7,0,1,1,0,0,0,0,0,0.9749999999999999
0,33,0,0,0,0,0,0,0,1,0,0,0,0.5915551948051948
