Race,Sex,Education,Age,Num. People,log-income,Metro,OWNER,probability
White,Male,Less than College ,72,1,4.352182518111363,Metro,0.0,0.55290157
White,Male,Less than College ,56,4,4.57966929355472,Metro,0.0,0.540952
White,Female,Less than College ,53,7,5.133538908370218,Metro,1.0,0.6517008
White,Female,Less than College ,80,2,4.278753600952829,Metro,0.0,0.49855724
Black,Male,Less than College ,49,5,4.869231719730976,Metro,0.0,0.4886698
White,Female,Bachelors or Greater,60,4,5.334051440346892,Metro,1.0,0.7482151
White,Male,Bachelors or Greater,73,2,4.79657433321043,Metro,1.0,0.7264432
White,Male,Less than College ,73,2,4.742725131304698,Metro,1.0,0.69693744
White,Female,Bachelors or Greater,33,3,5.1328997699444825,Metro,1.0,0.54192454
White,Male,Less than College ,72,1,4.187520720836463,Metro,0.0,0.39340034
Black,Female,Bachelors or Greater,29,3,4.954242509439325,Metro,0.0,0.36986712
White,Female,Less than College ,41,2,4.491361693834273,Metro,0.0,0.36097226
White,Female,Less than College ,54,2,4.673020907128896,Metro,0.0,0.6125845
White,Male,Less than College ,60,2,4.833784374656479,Metro,1.0,0.7300063
White,Female,Bachelors or Greater,26,2,4.276461804173244,Metro,1.0,0.3577135
White,Male,Less than College ,75,1,4.424881636631067,Metro,1.0,0.5655858
Black,Male,Less than College ,68,1,4.12057393120585,Metro,1.0,0.29786572
White,Female,Less than College ,59,1,4.845098040014257,Metro,0.0,0.5564597
White,Male,Bachelors or Greater,57,4,5.689308859123621,Metro,1.0,0.77697045
White,Male,Less than College ,49,12,4.845098040014257,Metro,1.0,0.69013447
Black,Female,Bachelors or Greater,63,2,5.40514137536295,Metro,1.0,0.78028226
White,Male,Less than College ,60,2,5.413467412985825,Metro,1.0,0.78006417
White,Male,Less than College ,45,4,5.535294120042771,Metro,1.0,0.708533
White,Female,Less than College ,36,4,4.732393759822968,Metro,0.0,0.36591136
White,Male,Less than College ,34,2,5.1003705451175625,Metro,1.0,0.53511137
White,Male,Bachelors or Greater,37,3,5.161368002234975,Metro,1.0,0.5914082
White,Female,Less than College ,39,2,4.380211241711606,Metro,0.0,0.3103518
White,Female,Bachelors or Greater,36,4,4.623249290397901,Metro,0.0,0.45155865
White,Male,Bachelors or Greater,33,2,5.301789346768719,Metro,0.0,0.6342657
White,Male,Bachelors or Greater,44,4,5.634477270160732,Metro,1.0,0.72143817
White,Male,Bachelors or Greater,45,1,5.119928590467151,Metro,0.0,0.56313914
White,Female,Less than College ,76,1,4.127104798364807,Metro,1.0,0.49679953
White,Male,Bachelors or Greater,40,1,5.037426497940624,Metro,0.0,0.6046466
White,Male,Bachelors or Greater,65,1,4.633468455579586,Metro,1.0,0.6647737
White,Male,Less than College ,59,3,5.146128035678238,Metro,1.0,0.7883911
Black,Male,Less than College ,38,1,4.209515014542631,Metro,1.0,0.2990919
Black,Female,Bachelors or Greater,37,3,4.522183317618686,Metro,0.0,0.33782738
White,Female,Less than College ,62,1,4.845098040014257,Metro,1.0,0.6437527
White,Male,Less than College ,59,2,4.819543935541868,Metro,1.0,0.68387413
White,Female,Less than College ,35,4,5.0,Metro,1.0,0.5379875
White,Female,Less than College ,58,1,4.755874855672492,Metro,1.0,0.53891945
White,Female,Less than College ,21,4,4.491361693834273,Metro,0.0,0.19907264
White,Male,Bachelors or Greater,31,2,4.8750612633917,Metro,0.0,0.2514696
White,Female,Less than College ,63,2,4.991226075692495,Metro,1.0,0.64584005
White,Male,Less than College ,62,1,4.534533756005116,Metro,0.0,0.4670677
White,Male,Less than College ,42,1,5.367355921026019,Metro,1.0,0.4129479
White,Female,Bachelors or Greater,42,4,5.482015576450712,Metro,1.0,0.72502095
White,Male,Bachelors or Greater,37,1,5.367355921026019,Metro,0.0,0.44166496
White,Female,Less than College ,47,4,4.845098040014257,Metro,0.0,0.5151497
White,Male,Bachelors or Greater,76,2,4.740362689494244,Metro,1.0,0.7873813
White,Female,Less than College ,55,1,4.1003705451175625,Metro,0.0,0.33033514
White,Female,Bachelors or Greater,30,2,4.939519252618618,Metro,0.0,0.43876562
Black,Female,Less than College ,71,3,4.075546961392531,Metro,0.0,0.44352847
White,Male,Bachelors or Greater,31,1,4.698970004336019,Metro,0.0,0.3740829
Black,Female,Less than College ,62,7,4.127104798364807,Metro,0.0,0.30423757
White,Male,Less than College ,29,2,5.060697840353612,Metro,1.0,0.70563096
White,Male,Less than College ,71,5,4.777861624176242,Metro,0.0,0.72293615
White,Male,Bachelors or Greater,42,5,5.146128035678238,Metro,1.0,0.75824964
White,Male,Less than College ,61,1,4.769377326076138,Metro,1.0,0.62260085
Black,Female,Bachelors or Greater,27,2,4.806179973983888,Metro,1.0,0.32242414
Black,Male,Bachelors or Greater,48,4,5.347915186501691,Metro,1.0,0.66933215
White,Female,Less than College ,21,1,4.703291378118661,Metro,0.0,0.27265185
Black,Female,Less than College ,65,2,4.640978057358332,Metro,1.0,0.6157836
White,Female,Less than College ,85,1,4.301029995663981,Metro,1.0,0.5154928
Black,Male,Bachelors or Greater,39,3,4.954242509439325,Metro,1.0,0.46281996
White,Male,Less than College ,59,4,5.3706980925755765,Metro,0.0,0.7604025
White,Male,Less than College ,50,6,4.505149978319906,Metro,1.0,0.37086716
White,Female,Less than College ,25,1,4.690196080028514,Metro,1.0,0.30197078
White,Male,Less than College ,70,2,4.627365856592733,Metro,1.0,0.67671955
White,Male,Less than College ,41,4,5.361727836017593,Metro,1.0,0.666871
White,Male,Less than College ,65,2,4.361727836017593,Metro,1.0,0.615652
White,Male,Bachelors or Greater,75,2,5.481442628502305,Metro,1.0,0.76851636
White,Male,Less than College ,47,4,5.096910013008056,Metro,1.0,0.68428564
White,Female,Less than College ,40,2,4.740362689494244,Metro,0.0,0.34726977
White,Male,Less than College ,28,4,4.832508912706237,Metro,1.0,0.3862265
White,Male,Less than College ,58,3,4.924279286061882,Metro,1.0,0.67491096
White,Female,Less than College ,85,1,4.232996110392154,Metro,0.0,0.4066308
White,Female,Less than College ,75,1,4.050379756261457,Metro,0.0,0.20956528
White,Male,Bachelors or Greater,48,1,4.954242509439325,Metro,1.0,0.6010851
White,Female,Less than College ,41,3,4.812913356642856,Metro,0.0,0.5217118
White,Female,Bachelors or Greater,61,1,5.515873843711679,Metro,1.0,0.68720275
White,Male,Bachelors or Greater,42,3,5.312367794715973,Metro,1.0,0.6769227
White,Female,Bachelors or Greater,59,2,4.738843954511327,Metro,0.0,0.70691323
Black,Female,Less than College ,49,5,4.845098040014257,Metro,0.0,0.35392252
White,Female,Bachelors or Greater,61,1,4.401400540781544,Metro,0.0,0.46637723
White,Female,Less than College ,85,1,4.361727836017593,Metro,0.0,0.590547
Black,Female,Less than College ,30,3,4.155336037465061,Metro,0.0,0.23773323
White,Female,Less than College ,60,1,4.740362689494244,Metro,1.0,0.6303066
White,Male,Less than College ,34,1,4.3979400086720375,Metro,1.0,0.41782424
White,Male,Less than College ,41,6,4.6020599913279625,Metro,1.0,0.66421056
White,Male,Less than College ,62,3,4.848213757114063,Metro,1.0,0.7785651
White,Female,Bachelors or Greater,76,1,4.406540180433956,Metro,0.0,0.4700179
Black,Female,Less than College ,57,1,4.806179973983888,Metro,1.0,0.42013943
White,Male,Bachelors or Greater,34,4,5.0,Metro,1.0,0.6896391
White,Female,Less than College ,63,1,4.57978359661681,Metro,0.0,0.5903481
White,Male,Bachelors or Greater,51,4,4.9084850188786495,Metro,0.0,0.6128081
White,Female,Bachelors or Greater,47,5,5.547774705387822,Metro,1.0,0.77785563
White,Female,Bachelors or Greater,32,4,5.301029995663981,Metro,1.0,0.68990475
White,Male,Bachelors or Greater,50,2,5.367355921026019,Metro,1.0,0.7162497
White,Female,Less than College ,60,2,4.623249290397901,Metro,0.0,0.6125423
White,Female,Less than College ,31,1,4.361727836017593,Metro,1.0,0.23979497
White,Male,Bachelors or Greater,35,2,5.481442628502305,Metro,1.0,0.611138
White,Male,Bachelors or Greater,45,2,5.534140379042428,Metro,1.0,0.68911296
White,Female,Less than College ,59,2,5.107209969647869,Metro,1.0,0.7271048
White,Female,Less than College ,59,7,4.732393759822968,Metro,1.0,0.6684912
White,Male,Less than College ,35,4,4.924279286061882,Metro,1.0,0.5429863
White,Female,Bachelors or Greater,48,6,4.6180480967120925,Metro,0.0,0.4373413
White,Male,Less than College ,21,2,4.102090525511837,Urban,0.0,0.23926634
White,Female,Bachelors or Greater,65,1,4.968482948553935,Metro,0.0,0.5845892
White,Male,Less than College ,69,2,4.834420703681532,Metro,1.0,0.77226
White,Male,Less than College ,40,1,4.3979400086720375,Metro,1.0,0.42195326
White,Female,Bachelors or Greater,49,1,4.8750612633917,Metro,1.0,0.568176
White,Male,Less than College ,60,3,4.911690158753861,Metro,1.0,0.73593354
White,Male,Bachelors or Greater,42,2,5.155336037465061,Metro,1.0,0.6191724
White,Male,Bachelors or Greater,39,3,5.143014800254095,Metro,0.0,0.5478164
White,Female,Less than College ,59,2,4.724275869600789,Metro,0.0,0.6556154
White,Male,Less than College ,72,2,4.588831725594207,Metro,1.0,0.732492
White,Female,Less than College ,35,4,4.954242509439325,Metro,1.0,0.385201
White,Male,Less than College ,56,4,4.9084850188786495,Metro,0.0,0.66170317
White,Male,Less than College ,36,6,5.201397124320452,Metro,1.0,0.65389496
White,Male,Less than College ,30,7,4.661812685537261,Metro,0.0,0.30922565
White,Female,Bachelors or Greater,85,1,4.380211241711606,Metro,0.0,0.5507733
White,Male,Less than College ,50,3,5.161368002234975,Metro,1.0,0.62607443
White,Female,Less than College ,59,3,4.850033257689769,Metro,1.0,0.5927297
White,Female,Less than College ,31,1,4.3979400086720375,Metro,0.0,0.28624162
White,Male,Less than College ,63,4,5.0,Metro,0.0,0.56890374
White,Male,Bachelors or Greater,63,2,4.964730921053629,Metro,1.0,0.719165
White,Male,Bachelors or Greater,31,1,5.2552821559845615,Metro,0.0,0.43027833
White,Female,Less than College ,64,2,4.476106716840191,Metro,1.0,0.6003611
White,Male,Less than College ,70,1,4.04493154614916,Metro,0.0,0.5626692
Black,Female,Less than College ,41,6,4.161368002234975,Metro,0.0,0.20685475
White,Female,Bachelors or Greater,67,2,4.944482672150168,Metro,1.0,0.77920604
White,Female,Less than College ,68,2,4.795184589682424,Metro,1.0,0.74300706
White,Male,Less than College ,59,2,4.505149978319906,Metro,1.0,0.678751
White,Male,Less than College ,27,2,4.498310553789601,Metro,1.0,0.41968003
Black,Female,Less than College ,73,2,4.2552725051033065,Metro,1.0,0.60693145
Black,Female,Less than College ,50,1,4.8750612633917,Metro,1.0,0.5319371
White,Male,Bachelors or Greater,27,6,4.913813852383717,Metro,1.0,0.48101905
White,Female,Less than College ,69,2,4.568201724066995,Metro,1.0,0.63598526
White,Female,Bachelors or Greater,24,1,4.954242509439325,Metro,0.0,0.28744736
Black,Female,Less than College ,64,3,4.471291711058939,Metro,1.0,0.60778946
White,Male,Bachelors or Greater,28,2,4.6020599913279625,Metro,0.0,0.38519588
White,Female,Less than College ,31,3,4.565847818673518,Metro,0.0,0.27756742
Black,Male,Less than College ,61,3,4.761175813155732,Metro,1.0,0.6030822
White,Male,Less than College ,53,4,5.176091259055681,Metro,1.0,0.69453293
White,Male,Bachelors or Greater,85,1,5.021189299069938,Metro,1.0,0.64058375
White,Female,Less than College ,58,2,5.190331698170292,Metro,0.0,0.6674152
White,Male,Less than College ,64,4,4.954242509439325,Metro,1.0,0.6990843
White,Female,Less than College ,29,4,4.568201724066995,Urban,1.0,0.45616063
Black,Female,Bachelors or Greater,53,2,5.130333768495007,Metro,1.0,0.6536917
Black,Male,Less than College ,27,3,4.681241237375588,Metro,0.0,0.33557644
White,Female,Bachelors or Greater,71,2,4.9084850188786495,Metro,1.0,0.78395563
White,Female,Less than College ,33,4,4.662757831681574,Urban,1.0,0.63234156
Black,Female,Bachelors or Greater,50,1,4.851258348719076,Urban,0.0,0.5918106
White,Male,Less than College ,27,2,4.949390006644912,Metro,0.0,0.43698728
Black,Female,Less than College ,20,2,4.698970004336019,Metro,0.0,0.20739423
White,Male,Less than College ,34,1,5.353339095311305,Metro,1.0,0.5888719
White,Female,Less than College ,31,4,4.851258348719076,Urban,1.0,0.60507244
White,Male,Bachelors or Greater,51,4,5.060697840353612,Metro,1.0,0.7445408
White,Male,Bachelors or Greater,35,3,4.817036226050029,Urban,1.0,0.601179
White,Male,Less than College ,45,4,5.107209969647869,Metro,1.0,0.7353205
White,Female,Bachelors or Greater,48,4,5.624282095835668,Metro,1.0,0.8081918
White,Male,Less than College ,65,2,4.8020892578817325,Urban,1.0,0.7502171
Black,Male,Bachelors or Greater,67,1,4.301029995663981,Urban,1.0,0.6389886
White,Male,Less than College ,78,2,4.57978359661681,Urban,0.0,0.7682949
White,Male,Bachelors or Greater,77,2,4.839478047374199,Metro,1.0,0.7742902
Black,Female,Bachelors or Greater,28,2,4.607455023214668,Urban,0.0,0.4163834
Black,Female,Less than College ,52,1,4.021189299069938,Metro,0.0,0.24179633
Black,Male,Less than College ,69,4,4.301029995663981,Metro,0.0,0.5700593
Black,Male,Less than College ,80,1,4.636688447953283,Metro,0.0,0.6114541
White,Male,Bachelors or Greater,80,2,4.994976673649691,Metro,1.0,0.77853966
Black,Male,Bachelors or Greater,69,3,4.9614210940664485,Urban,1.0,0.79225886
White,Male,Bachelors or Greater,80,3,4.556302500767287,Metro,1.0,0.7881188
White,Male,Less than College ,64,3,4.390935107103379,Metro,1.0,0.6720052
White,Female,Less than College ,79,1,4.887617300335736,Urban,1.0,0.788348
White,Female,Less than College ,74,2,4.421768401206924,Urban,1.0,0.6598969
White,Female,Less than College ,64,1,4.064457989226918,Urban,1.0,0.4208739
White,Male,Less than College ,22,2,4.096910013008056,Urban,0.0,0.27805868
White,Female,Less than College ,62,2,4.374748346010104,Urban,1.0,0.6757952
White,Male,Bachelors or Greater,61,1,4.544068044350276,Urban,0.0,0.67519546
White,Male,Bachelors or Greater,51,2,5.409933123331294,Metro,1.0,0.7568034
White,Female,Bachelors or Greater,42,5,5.331629717629932,Metro,1.0,0.7585819
White,Female,Less than College ,22,1,4.283301228703549,Urban,0.0,0.22993243
White,Male,Less than College ,55,7,5.096910013008056,Metro,1.0,0.74268717
White,Male,Less than College ,72,2,4.865719726545427,Metro,1.0,0.7786225
White,Female,Less than College ,54,3,4.973127853599698,Metro,1.0,0.71518093
Black,Female,Bachelors or Greater,59,1,5.113943352306837,Metro,1.0,0.6662994
White,Female,Less than College ,47,2,4.8750612633917,Metro,1.0,0.46196258
White,Male,Less than College ,47,5,4.6020599913279625,Metro,0.0,0.5629316
White,Male,Bachelors or Greater,77,2,4.919078092376074,Metro,1.0,0.77724403
White,Male,Less than College ,25,3,4.934498451243568,Metro,1.0,0.47875375
White,Male,Bachelors or Greater,78,2,5.07700432679335,Metro,1.0,0.7726221
White,Male,Less than College ,25,1,4.845098040014257,Urban,1.0,0.48555768
White,Male,Bachelors or Greater,77,2,5.06295783408451,Metro,1.0,0.7840005
White,Female,Less than College ,65,2,4.792391689498253,Metro,1.0,0.747829
Black,Female,Less than College ,40,1,4.414973347970818,Urban,0.0,0.3393492
White,Male,Less than College ,47,1,4.139879086401237,Urban,1.0,0.35964265
Black,Female,Bachelors or Greater,38,4,4.748188027006201,Urban,1.0,0.5913184
White,Male,Bachelors or Greater,73,2,5.3706980925755765,Urban,1.0,0.8131007
White,Female,Less than College ,27,2,4.5910646070265,Metro,0.0,0.28508547
White,Male,Less than College ,58,2,4.503790683057181,Urban,1.0,0.6027799
White,Male,Less than College ,45,2,4.963787827345556,Metro,1.0,0.73801786
Black,Male,Less than College ,40,4,5.093421685162235,Metro,1.0,0.66941035
White,Female,Less than College ,74,1,4.924279286061882,Urban,1.0,0.718973
White,Female,Less than College ,80,1,4.26245108973043,Metro,1.0,0.5468345
Black,Male,Less than College ,42,1,4.653212513775344,Metro,1.0,0.30077156
White,Female,Less than College ,26,4,5.079181246047625,Urban,1.0,0.663066
White,Female,Less than College ,31,4,4.697229342759718,Urban,0.0,0.5728427
White,Male,Bachelors or Greater,66,1,4.096910013008056,Urban,0.0,0.42613605
White,Female,Less than College ,43,8,4.690196080028514,Metro,1.0,0.7028735
White,Male,Less than College ,85,1,4.146128035678238,Metro,0.0,0.42563754
White,Male,Less than College ,49,1,4.732393759822968,Metro,0.0,0.47499374
White,Male,Less than College ,37,3,4.768712080377664,Urban,0.0,0.57752085
White,Male,Bachelors or Greater,37,1,4.57978359661681,Urban,0.0,0.5029022
White,Male,Bachelors or Greater,39,1,5.463892988985907,Metro,1.0,0.59416384
White,Male,Less than College ,23,3,4.679609571779756,Urban,0.0,0.38682532
White,Male,Less than College ,66,2,4.968949680981343,Metro,1.0,0.69026476
White,Male,Bachelors or Greater,50,3,5.296665190261531,Metro,1.0,0.7824335
White,Female,Bachelors or Greater,80,2,4.269512944217916,Metro,1.0,0.6661672
White,Female,Less than College ,20,4,5.079253622430078,Urban,1.0,0.7120244
White,Male,Bachelors or Greater,36,2,4.776701183988411,Urban,1.0,0.615621
White,Male,Bachelors or Greater,39,4,5.0520009801013,Metro,1.0,0.7204976
White,Male,Bachelors or Greater,65,2,4.954242509439325,Metro,1.0,0.75545055
White,Male,Less than College ,27,4,4.763427993562937,Metro,1.0,0.439568
White,Female,Less than College ,47,1,4.556302500767287,Metro,1.0,0.46907195
Black,Female,Less than College ,24,6,4.440909082065218,Metro,0.0,0.2505213
White,Female,Less than College ,40,6,4.378397900948138,Metro,0.0,0.32441962
Black,Male,Less than College ,60,2,4.959041392321094,Metro,0.0,0.555988
White,Male,Bachelors or Greater,78,2,5.19506899646859,Metro,1.0,0.7916926
White,Male,Bachelors or Greater,80,2,5.310905629376141,Metro,1.0,0.7363142
White,Female,Less than College ,32,5,4.698970004336019,Metro,1.0,0.4749088
White,Male,Less than College ,75,1,4.08278537031645,Metro,1.0,0.53871286
White,Male,Less than College ,36,6,4.954242509439325,Urban,1.0,0.7122066
White,Female,Less than College ,59,3,4.225309281725863,Metro,0.0,0.5973244
White,Female,Less than College ,70,2,4.290034611362518,Metro,1.0,0.5293893
White,Female,Less than College ,69,1,4.071882007306125,Metro,0.0,0.3536701
White,Female,Less than College ,33,5,4.698970004336019,Urban,0.0,0.56556845
White,Female,Less than College ,36,3,5.136720567156407,Metro,0.0,0.68971586
White,Male,Less than College ,58,2,5.431363764158987,Metro,1.0,0.7547301
White,Female,Less than College ,70,2,4.773054693364262,Metro,1.0,0.6319786
